ID,id_student,code_module,code_presentation,url,forumng,homepage,oucontent,subpage,resource,sharedsubpage,page,questionnaire,ouwiki,htmlactivity,ouelluminate,dataplus,externalquiz,repeatactivity,dualpane,quiz,glossary,oucollaborate,folder,acumneg,acumg 
15746,597539,BBB,2014J,0,3,31,48,3,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,86
15747,597557,FFF,2013J,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15748,597560,CCC,2014J,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15749,597560,DDD,2013J,22,267,288,75,97,31,0,0,0,78,0,0,0,9,0,0,0,4,21,0,80,812
15750,597571,DDD,2013J,21,280,500,435,360,107,0,0,0,86,0,0,0,30,0,0,0,0,29,0,104,1744
15751,597573,EEE,2013J,10,137,150,572,49,2,0,0,0,1,0,0,0,0,0,19,85,0,0,0,0,1025
15752,597582,BBB,2013J,5,65,12,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
15753,597597,GGG,2013J,0,213,184,291,32,31,0,0,0,0,0,0,0,0,0,0,127,1,0,0,0,879
15754,597602,DDD,2013J,15,597,392,82,195,43,0,0,0,144,0,0,0,8,0,0,0,0,42,0,39,1479
15755,597608,DDD,2014J,42,374,399,195,158,197,0,0,0,0,0,0,0,9,0,0,0,14,46,0,165,1269
15756,597610,BBB,2014B,4,19,13,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,20
15757,597617,GGG,2013J,0,8,62,116,4,1,0,0,0,0,0,0,0,0,0,0,74,0,0,0,19,246
15758,597627,FFF,2013J,22,445,443,1097,239,33,0,9,3,27,0,0,0,0,0,0,1281,0,0,1,195,3405
15759,597662,FFF,2014B,155,177,1039,4606,1000,69,0,21,15,94,0,0,1,0,0,5,1062,0,0,12,0,8256
15760,597669,GGG,2013J,0,624,457,422,39,35,0,0,0,0,0,0,0,0,0,0,198,2,0,0,6,1771
15761,597689,BBB,2013J,32,75,105,2,17,9,0,0,0,0,0,0,0,0,0,0,64,1,0,0,5,300
15762,597715,FFF,2013J,73,409,872,3554,474,43,0,17,29,61,0,0,0,0,0,7,624,2,15,1,104,6077
15763,597726,DDD,2013J,8,0,66,58,44,20,0,0,0,0,0,0,0,10,0,0,0,0,3,0,12,197
15764,597730,BBB,2014B,4,163,135,3,18,11,0,0,0,0,0,0,0,0,0,0,126,0,0,0,1,459
15765,597732,EEE,2014J,65,137,198,876,44,17,0,2,0,228,0,0,0,0,0,1,154,0,34,0,40,1716
15766,597737,FFF,2013J,7,261,216,174,182,24,0,6,0,0,0,0,13,0,0,1,608,0,1,1,118,1376
15767,597740,FFF,2014J,17,365,300,791,192,103,0,5,3,41,9,0,1,0,0,0,716,0,0,0,332,2211
15768,597742,BBB,2013J,12,256,148,15,42,42,0,0,0,0,0,0,0,0,0,0,62,0,1,0,43,535
15769,597744,BBB,2014J,0,0,54,63,6,16,0,0,0,0,0,0,0,0,0,0,35,1,0,0,43,132
15770,597747,FFF,2013J,4,520,388,824,348,25,0,26,11,16,0,0,0,0,0,1,894,0,3,3,0,3063
15771,597754,DDD,2013J,2,0,15,21,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,0
15772,597755,CCC,2014J,1,11,56,6,83,47,0,1,0,0,0,0,0,0,0,0,300,0,3,0,3,505
15773,597755,DDD,2013J,42,250,218,77,271,62,0,0,0,198,0,0,0,2,0,0,0,0,15,0,48,1087
15774,597761,FFF,2014B,2,180,166,217,94,30,0,5,0,23,0,0,0,0,0,0,121,0,4,0,27,815
15775,597770,DDD,2013J,15,245,299,172,276,90,0,0,0,87,0,0,0,25,0,0,0,0,10,0,254,965
15776,597779,DDD,2014J,1,0,32,27,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,73
15777,597786,DDD,2014J,18,544,392,381,277,102,0,0,0,0,0,0,0,20,0,0,0,14,95,0,38,1805
15778,597787,FFF,2013J,121,4573,2525,5526,1041,80,0,31,50,400,0,0,104,0,0,29,1048,0,21,10,186,15373
15779,597790,BBB,2013J,20,1173,261,38,80,30,0,0,0,0,0,0,0,0,0,0,102,4,1,0,27,1682
15780,597791,FFF,2013J,13,221,215,186,182,40,0,11,0,11,0,0,0,0,0,0,1105,0,3,2,74,1915
15781,597797,FFF,2013J,16,333,323,1032,228,21,0,5,4,9,0,0,0,0,0,0,574,0,1,3,60,2489
15782,597814,DDD,2014J,0,8,57,41,8,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,61,61
15783,597817,CCC,2014B,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,95
15784,597817,FFF,2013J,7,24,59,73,48,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,45,176
15785,597819,FFF,2013J,40,497,489,1072,240,30,0,17,24,4,0,0,28,0,0,18,380,0,1,2,442,2400
15786,597839,DDD,2014B,6,10,194,153,60,66,0,0,0,45,0,0,0,2,0,0,0,0,17,0,36,517
15787,597853,BBB,2014J,1,27,70,39,19,14,0,0,0,0,0,0,0,0,0,0,13,2,0,0,22,163
15788,597866,BBB,2013J,9,146,114,0,13,8,0,0,0,0,0,0,0,0,0,0,48,0,0,0,4,334
15789,597871,DDD,2013J,30,145,215,46,206,92,0,0,0,62,0,0,0,33,0,0,0,0,8,0,74,763
15790,597878,BBB,2013J,45,486,224,15,40,42,0,0,0,0,0,0,0,0,0,0,108,2,0,0,105,857
15791,597880,FFF,2013J,0,2,8,11,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,19
15792,597882,BBB,2014B,17,1544,319,18,35,32,0,0,0,0,0,0,0,0,0,0,76,1,0,0,27,2015
15793,597886,BBB,2013J,17,1288,538,20,24,9,0,0,0,0,0,0,0,0,0,0,68,0,0,0,73,1891
15794,597894,BBB,2013J,14,2060,542,32,50,20,0,0,0,0,0,0,0,0,0,0,133,0,0,0,4,2847
15795,597906,FFF,2013J,19,346,368,998,271,41,0,13,3,26,0,0,0,0,0,0,719,0,9,2,2,2813
15796,597909,EEE,2014B,26,35,221,960,42,20,0,0,0,21,0,0,0,0,0,0,20,0,12,0,0,1357
15797,597912,FFF,2013J,13,144,327,852,289,52,0,7,0,14,0,0,0,0,0,0,1084,1,1,4,0,2788
15798,597924,DDD,2013J,6,0,30,3,36,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,16,65
15799,597926,CCC,2014B,8,15,96,2,67,71,0,2,0,0,0,0,0,0,0,0,431,0,0,0,8,684
15800,597931,FFF,2013J,6,7,38,149,102,14,0,11,0,0,0,0,0,0,0,0,12,0,0,0,0,339
15801,597936,GGG,2013J,0,33,82,181,11,11,0,0,0,0,0,0,0,0,0,0,154,1,0,0,0,473
15802,597937,FFF,2014J,44,137,577,2346,449,56,0,2,50,15,3,0,24,0,0,1,920,0,1,0,0,4625
15803,597938,DDD,2013J,65,1225,641,121,350,45,0,0,0,156,0,0,0,20,0,0,0,14,18,0,76,2579
15804,597941,GGG,2013J,0,22,91,167,25,17,0,0,0,0,0,0,0,0,0,0,110,0,0,0,22,410
15805,597948,CCC,2014J,1,11,41,332,7,2,0,0,0,0,0,0,0,0,0,0,124,0,0,0,92,426
15806,597948,EEE,2013J,95,55,369,1236,17,9,0,0,0,384,0,0,0,0,0,9,210,0,3,0,73,2314
15807,597968,DDD,2013J,4,171,145,169,97,41,0,0,0,92,0,0,0,4,0,0,0,0,0,0,5,718
15808,597971,GGG,2013J,0,0,46,70,25,14,0,0,0,0,0,0,0,0,0,0,73,0,0,0,18,210
15809,598000,BBB,2013J,51,219,168,21,48,34,0,0,0,0,0,0,0,0,0,0,69,1,1,0,20,592
15810,598001,FFF,2013J,7,66,146,200,124,15,0,5,0,6,0,0,0,0,0,0,267,5,1,0,1,841
15811,598017,GGG,2014B,0,107,150,124,8,57,0,0,0,0,0,0,0,0,0,0,35,0,0,0,22,459
15812,598028,CCC,2014J,1,2,76,261,26,11,0,0,0,0,0,0,0,0,0,0,148,0,6,0,3,528
15813,598028,EEE,2013J,14,36,260,942,11,9,0,0,0,195,0,0,0,0,0,8,270,0,0,0,0,1745
15814,598032,FFF,2013J,11,182,130,80,127,12,0,5,0,0,0,0,0,0,0,0,8,0,7,0,66,496
15815,598035,BBB,2014J,1,0,19,37,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,112
15816,598052,DDD,2013J,41,400,386,135,181,44,0,0,0,195,0,0,0,13,0,0,0,0,24,0,272,1147
15817,598064,DDD,2013J,107,726,725,136,816,189,0,0,0,221,0,0,0,67,0,0,0,0,45,0,83,2949
15818,598070,AAA,2014J,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
15819,598074,CCC,2014B,2,57,48,6,20,29,0,0,0,0,0,0,0,0,0,0,80,0,4,0,17,229
15820,598074,EEE,2013J,78,481,390,749,74,53,0,0,0,217,0,0,0,0,0,8,177,0,0,0,92,2135
15821,598077,FFF,2013J,16,143,176,508,129,23,0,3,3,27,0,0,0,0,0,1,564,0,7,1,61,1540
15822,598089,DDD,2013J,4,0,110,46,91,20,0,0,0,14,0,0,0,26,0,0,0,0,4,0,31,284
15823,598102,CCC,2014J,41,201,967,1237,398,183,0,4,0,0,0,0,0,0,0,0,2715,0,27,0,75,5698
15824,598102,DDD,2014B,89,544,1106,269,1114,343,0,0,0,227,0,0,0,48,0,0,0,2,100,0,320,3522
15825,598103,DDD,2014J,23,115,262,71,130,48,0,0,0,0,0,0,0,39,0,0,0,36,36,0,32,728
15826,598107,GGG,2013J,0,188,370,327,73,31,0,0,0,0,0,0,0,0,0,0,113,6,0,0,50,1058
15827,598113,CCC,2014B,5,42,150,38,171,43,0,2,0,0,0,0,0,0,0,0,2010,0,1,0,121,2341
15828,598113,FFF,2014B,11,62,149,348,125,14,0,5,0,1,0,0,0,0,0,0,674,0,1,2,31,1361
15829,598123,DDD,2013J,6,19,38,46,18,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,31,106
15830,598123,DDD,2014J,0,0,14,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
15831,598127,GGG,2014B,0,158,89,66,7,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,338
15832,598139,GGG,2013J,0,81,200,338,25,38,0,0,0,0,0,0,0,0,0,0,121,0,0,0,10,793
15833,598141,DDD,2014J,34,1114,534,290,201,77,0,0,0,0,0,0,0,25,0,0,0,12,9,0,165,2131
15834,598176,GGG,2013J,0,9,56,43,14,10,0,0,0,0,0,0,0,0,0,0,113,1,0,0,13,233
15835,598178,GGG,2013J,0,63,200,290,48,44,0,0,0,0,0,0,0,0,0,0,136,8,0,0,72,717
15836,598179,DDD,2014B,4,137,274,328,110,56,0,0,0,27,0,0,0,9,0,0,0,0,0,0,87,858
15837,598201,BBB,2014J,0,20,118,207,26,38,0,0,0,0,0,0,0,0,0,0,0,3,2,0,46,368
15838,598202,BBB,2013J,16,32,29,1,22,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,115
15839,598213,FFF,2013J,77,1027,802,3894,981,117,0,24,17,28,0,0,5,0,0,6,993,0,1,5,356,7621
15840,598215,FFF,2013J,15,313,513,1444,234,27,0,8,28,17,0,0,3,0,0,0,1161,0,0,2,36,3729
15841,598226,GGG,2013J,0,1,18,26,4,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,70
15842,598230,BBB,2013J,106,709,318,69,51,18,0,0,0,0,0,0,0,0,0,0,118,7,4,0,26,1374
15843,598235,FFF,2013J,6,126,73,68,58,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,333
15844,598243,BBB,2013J,6,781,427,14,22,16,0,0,0,0,0,0,0,0,0,0,131,0,0,0,93,1304
15845,598246,DDD,2013J,19,357,600,630,769,104,0,0,0,181,0,0,0,41,0,0,0,28,10,0,308,2431
15846,598250,BBB,2014B,2,58,43,14,4,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,10,142
15847,598252,BBB,2013J,6,29,42,15,16,5,0,0,0,0,0,0,0,0,0,0,93,0,1,0,0,207
15848,598253,BBB,2013J,2,0,21,1,10,7,0,0,0,0,0,0,0,0,0,0,51,0,0,0,7,85
15849,598260,BBB,2013J,14,14,62,1,21,11,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,233
15850,598279,FFF,2013J,30,181,342,2074,407,50,0,22,12,26,0,0,22,0,0,11,1495,0,5,2,335,4344
15851,598282,BBB,2014J,1,209,281,897,62,61,0,0,15,0,0,0,0,0,0,0,124,1,10,0,64,1597
15852,598283,DDD,2014J,5,60,52,23,21,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85,84
15853,598285,FFF,2013J,16,304,283,1068,193,47,0,5,3,23,0,0,0,0,0,0,743,0,6,3,130,2564
15854,598294,FFF,2013J,36,216,232,735,179,19,0,5,10,17,0,0,3,0,0,7,1227,0,1,4,157,2534
15855,598299,CCC,2014J,15,316,648,863,140,279,0,1,0,0,0,0,0,0,0,0,669,0,3,0,89,2845
15856,598299,FFF,2013J,50,381,1125,1453,324,22,0,7,0,3,0,0,0,0,0,1,740,0,0,4,7,4103
15857,598300,FFF,2014B,3,85,93,225,64,6,0,2,0,4,0,0,0,0,0,0,55,0,1,0,3,535
15858,598303,DDD,2014J,3,5,74,148,10,40,0,0,0,0,0,0,0,0,0,0,0,9,0,0,15,274
15859,598306,FFF,2013J,7,49,80,154,115,11,0,2,0,4,0,0,0,0,0,0,498,0,0,1,46,875
15860,598308,FFF,2013J,8,32,84,200,55,8,0,5,3,23,0,0,0,0,0,0,90,0,0,0,0,508
15861,598308,FFF,2014J,21,114,392,1936,323,24,0,1,9,5,3,0,17,0,0,0,656,0,0,0,1,3500
15862,598313,BBB,2014B,0,0,7,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,11
15863,598313,BBB,2014J,2,3,83,441,8,15,0,0,3,0,0,0,0,0,0,0,143,1,0,0,16,683
15864,598321,CCC,2014B,9,74,172,58,147,76,0,0,0,0,0,0,0,0,0,0,298,0,0,0,37,797
15865,598321,EEE,2013J,84,175,456,1039,105,146,0,4,0,526,0,0,0,0,0,4,148,0,10,0,145,2552
15866,598323,DDD,2013J,4,88,63,9,21,4,0,0,0,1,0,0,0,1,0,0,0,0,3,0,19,175
15867,598327,GGG,2013J,0,32,69,292,10,11,0,0,0,0,0,0,0,0,0,0,82,1,0,0,5,492
15868,598351,BBB,2013J,2,63,95,16,35,112,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,389
15869,598353,FFF,2013J,0,17,14,32,8,11,0,1,0,0,0,0,0,0,0,0,3,0,0,0,70,16
15870,598353,FFF,2014B,2,132,46,123,43,15,0,5,3,2,0,0,0,0,0,0,123,0,4,0,16,482
15871,598362,FFF,2014B,16,66,112,247,86,5,0,8,0,21,0,0,0,0,0,0,199,7,0,0,15,752
15872,598376,FFF,2013J,56,465,661,1731,535,96,0,32,26,95,0,0,38,0,0,13,1633,0,2,1,198,5186
15873,598385,FFF,2013J,2,376,263,231,164,28,0,4,0,0,0,0,0,0,0,0,809,0,6,1,30,1854
15874,598395,BBB,2014J,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
15875,598406,GGG,2013J,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
15876,598415,BBB,2014B,15,1,73,8,51,54,0,0,0,0,0,0,0,0,0,0,71,0,0,0,19,254
15877,598420,GGG,2013J,0,54,94,84,8,19,0,0,0,0,0,0,0,0,0,0,101,0,0,0,61,299
15878,598421,GGG,2013J,0,274,229,207,14,15,0,0,0,0,0,0,0,0,0,0,149,3,0,0,12,879
15879,598430,DDD,2013J,3,4,27,7,11,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,25,34
15880,598442,FFF,2014J,2,28,50,105,19,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,200,11
15881,598451,BBB,2014B,2,41,15,0,10,6,0,0,0,0,0,0,0,0,0,0,22,0,1,0,2,95
15882,598462,BBB,2013J,13,347,153,42,45,24,0,0,0,0,0,0,0,0,0,0,133,5,2,0,1,763
15883,598478,CCC,2014J,2,267,97,42,19,14,0,0,0,0,0,0,0,0,0,0,292,0,0,0,35,698
15884,598478,FFF,2013J,10,530,269,200,137,12,0,12,0,54,0,0,0,0,0,0,128,0,5,0,119,1238
15885,598480,FFF,2013J,1,79,73,126,67,9,0,1,0,2,0,0,0,0,0,0,5,0,0,0,13,350
15886,598493,DDD,2014J,2,0,60,23,55,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,64,97
15887,598495,BBB,2014B,18,522,115,21,68,29,1,0,0,0,0,0,0,0,0,0,3,0,3,0,93,687
15888,598496,GGG,2014B,0,2,21,15,8,11,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,75
15889,598498,FFF,2013J,6,187,128,342,93,11,0,3,3,2,0,0,0,0,0,0,549,0,0,0,49,1275
15890,598501,CCC,2014J,1,10,57,56,24,84,0,0,0,0,0,0,0,0,0,0,515,0,0,0,58,689
15891,598501,DDD,2013J,27,108,108,81,192,66,0,0,0,62,0,0,0,2,0,0,0,0,8,0,7,647
15892,598503,BBB,2013J,22,630,131,13,56,33,0,0,0,0,0,0,0,0,0,0,8,2,1,0,59,837
15893,598516,DDD,2013J,82,1130,864,480,420,71,0,0,0,254,0,0,0,20,0,0,0,44,8,0,256,3117
15894,598536,DDD,2013J,12,194,285,138,78,15,0,0,0,56,0,0,0,4,0,0,0,0,10,0,45,747
15895,598536,DDD,2014J,5,84,129,85,26,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,79,271
15896,598538,BBB,2013J,7,29,13,1,12,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,61
15897,598540,FFF,2014J,31,1753,869,1717,485,70,0,5,36,106,4,0,33,0,0,1,900,18,2,0,720,5310
15898,598543,FFF,2013J,13,381,267,808,318,82,0,6,9,21,0,0,0,0,0,4,616,0,10,5,14,2526
15899,598546,GGG,2013J,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
15900,598547,EEE,2013J,0,4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
15901,598555,FFF,2013J,17,397,414,653,245,23,0,17,4,7,0,0,0,0,0,0,701,7,1,1,254,2233
15902,598559,FFF,2014J,35,283,623,1582,452,34,0,4,11,20,5,0,6,0,0,0,1453,0,1,0,154,4355
15903,598562,BBB,2013J,5,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
15904,598564,GGG,2014B,0,0,17,49,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
15905,598571,FFF,2014B,70,737,435,1667,295,39,0,29,42,143,0,0,44,0,0,3,1029,0,3,3,30,4509
15906,598573,EEE,2014J,23,220,139,253,5,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,761
15907,598581,BBB,2014J,1,11,104,487,13,11,0,0,5,0,0,0,0,0,0,0,78,0,4,0,93,621
15908,598614,BBB,2014B,0,0,21,5,13,7,0,0,0,0,0,0,0,0,0,0,55,0,0,0,9,92
15909,598623,BBB,2013J,31,760,281,60,141,97,0,0,0,0,0,0,0,0,0,0,129,2,0,0,540,961
15910,598624,BBB,2014B,1,21,47,14,21,18,0,0,0,0,0,0,0,0,0,0,66,0,0,0,4,184
15911,598629,FFF,2013J,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
15912,598637,DDD,2013J,52,185,204,65,402,75,0,0,0,88,0,0,0,5,0,0,0,5,3,0,49,1035
15913,598642,FFF,2014B,6,215,185,320,184,15,0,1,0,3,0,0,0,0,0,0,769,0,10,3,17,1694
15914,598649,FFF,2013J,29,294,452,712,296,39,0,9,3,9,0,0,0,0,0,0,635,0,9,3,5,2485
15915,598662,CCC,2014B,3,75,100,2,82,34,0,1,0,0,0,0,0,0,0,0,388,0,0,0,1,684
15916,598662,EEE,2013J,15,438,239,464,42,6,0,0,0,53,0,0,0,0,0,1,175,0,1,0,215,1219
15917,598664,DDD,2013J,126,457,699,162,335,87,0,0,0,368,0,0,0,24,0,0,0,0,17,0,140,2135
15918,598665,CCC,2014J,1,968,146,19,70,21,0,0,0,0,0,0,0,0,0,0,201,0,10,0,10,1426
15919,598665,DDD,2013J,20,1342,217,153,381,105,0,0,0,61,0,0,0,11,0,0,0,14,16,0,78,2242
15920,598666,FFF,2013J,8,130,111,70,86,7,0,9,0,0,0,0,0,0,0,0,58,0,6,0,82,403
15921,598667,GGG,2013J,0,75,120,378,39,30,0,0,0,0,0,0,0,0,0,0,145,2,0,0,36,753
15922,598694,BBB,2014B,19,45,207,42,51,47,0,0,0,0,0,0,0,0,0,0,175,0,0,0,39,547
15923,598701,DDD,2013J,5,60,96,52,40,5,0,0,0,10,0,0,0,1,0,0,0,0,1,0,206,64
15924,598706,FFF,2013J,183,1576,2868,3131,1625,61,0,22,6,8,0,0,4,0,0,1,4239,9,7,6,68,13678
15925,598709,BBB,2013J,73,656,309,4,55,26,0,0,0,0,0,0,0,0,0,0,80,10,0,0,18,1195
15926,598713,CCC,2014J,12,83,127,12,49,78,0,2,0,0,0,0,0,0,0,0,405,0,0,0,40,728
15927,598713,FFF,2014B,24,249,417,1973,288,24,0,15,21,27,0,0,15,0,0,0,522,0,0,3,286,3292
15928,598717,GGG,2013J,0,5,33,16,12,10,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,170
15929,598731,GGG,2013J,0,0,34,36,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,43
15930,598750,DDD,2014B,58,345,246,81,309,90,0,0,0,97,0,0,0,15,0,0,0,0,26,0,306,961
15931,598751,CCC,2014J,9,0,147,2,52,54,0,0,0,0,0,0,0,0,0,0,336,0,0,0,4,596
15932,598752,FFF,2013J,12,162,147,418,87,20,0,9,0,1,0,0,0,0,0,2,45,0,7,0,9,901
15933,598757,FFF,2013J,3,56,20,27,27,19,0,6,0,1,0,0,0,0,0,0,94,0,1,0,56,198
15934,598757,FFF,2014J,3,26,50,99,57,15,0,1,9,0,2,0,0,0,0,0,106,0,0,0,0,368
15935,598760,BBB,2013J,31,84,108,27,30,20,0,0,0,0,0,0,0,0,0,0,71,0,0,0,54,317
15936,598761,FFF,2013J,108,838,1086,2469,769,69,0,41,28,105,0,0,41,0,0,17,1338,0,10,3,327,6595
15937,598762,GGG,2013J,0,22,88,46,17,29,0,0,0,0,0,0,0,0,0,0,17,1,0,0,18,202
15938,598769,BBB,2014J,2,1,94,118,24,31,0,0,0,0,0,0,0,0,0,0,26,0,0,0,80,216
15939,598788,GGG,2013J,0,5,128,149,17,26,0,0,0,0,0,0,0,0,0,0,70,0,0,0,9,386
15940,598809,EEE,2013J,2,96,40,383,4,1,0,0,0,0,0,0,0,0,0,7,156,0,0,0,7,682
15941,598819,EEE,2013J,12,99,60,261,2,0,0,0,0,0,0,0,0,0,0,4,105,0,0,0,0,543
15942,598821,EEE,2013J,1,23,11,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,58
15943,598824,GGG,2013J,0,3,23,45,1,5,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,98
15944,598835,FFF,2013J,57,620,939,2424,480,36,0,18,44,92,0,0,31,0,0,9,734,0,2,2,203,5285
15945,598836,BBB,2014B,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15946,598837,BBB,2014J,0,5,100,481,32,30,0,0,4,0,0,0,0,0,0,0,114,0,0,0,0,766
15947,598840,GGG,2013J,0,221,449,685,61,101,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,1731
15948,598842,DDD,2013J,10,94,160,138,132,63,0,0,0,82,0,0,0,19,0,0,0,0,9,0,36,671
15949,598860,CCC,2014B,9,1834,1298,602,212,67,0,3,0,0,0,0,0,0,0,0,845,0,40,0,31,4879
15950,598860,DDD,2013J,100,1614,1313,154,595,118,0,0,0,469,0,0,0,20,0,0,0,1,98,0,288,4194
15951,598865,BBB,2013J,12,157,67,52,19,5,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,332
15952,598883,BBB,2013J,22,201,201,11,29,13,0,0,0,0,0,0,0,0,0,0,82,2,0,0,57,504
15953,598887,CCC,2014J,3,0,9,1,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
15954,598887,FFF,2013J,9,113,193,235,167,20,0,8,0,6,0,0,0,0,0,0,463,0,5,1,167,1053
15955,598907,BBB,2013J,61,977,511,9,45,35,0,0,0,0,0,0,0,0,0,0,100,0,2,0,10,1730
15956,598914,BBB,2013J,12,50,84,6,46,35,0,0,0,0,0,0,0,0,0,0,66,0,1,0,14,286
15957,598918,BBB,2014B,5,591,256,15,19,12,0,0,0,0,0,0,0,0,0,0,105,0,1,0,11,993
15958,598921,GGG,2013J,0,125,129,272,12,27,0,0,0,0,0,0,0,0,0,0,118,2,0,0,67,618
15959,598923,GGG,2013J,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
15960,598924,EEE,2013J,1,0,26,83,1,2,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,223
15961,598939,FFF,2014J,82,537,405,215,175,45,0,4,0,115,9,0,0,0,0,0,39,4,3,0,387,1246
15962,598949,DDD,2013J,0,0,7,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
15963,598962,FFF,2013J,13,19,91,373,101,12,0,5,0,1,0,0,0,0,0,0,128,0,0,1,0,744
15964,598963,CCC,2014J,6,107,240,1233,95,83,0,0,0,0,0,0,0,0,0,0,298,0,0,0,63,1999
15965,598963,EEE,2013J,68,88,401,1157,101,40,0,0,0,316,0,0,0,0,0,0,175,0,0,0,246,2100
15966,598966,FFF,2013J,40,621,576,1245,314,31,0,6,0,13,0,0,0,0,0,0,1018,0,20,3,176,3711
15967,598969,BBB,2013J,112,521,544,24,97,62,0,0,0,0,0,0,0,0,0,0,81,0,0,0,120,1321
15968,598973,EEE,2013J,18,623,250,693,31,9,0,0,0,518,0,0,0,0,0,6,102,0,57,0,178,2129
15969,598983,CCC,2014J,2,31,179,4,78,78,0,2,0,0,0,0,0,0,0,0,296,0,0,0,19,651
15970,598983,FFF,2013J,23,298,408,1444,257,29,0,5,17,48,0,0,9,0,0,5,595,0,1,3,73,3069
15971,598986,BBB,2013J,10,52,81,13,17,42,0,0,0,0,0,0,0,0,0,0,88,1,1,0,3,302
15972,598989,DDD,2013J,64,575,744,487,309,96,0,0,0,140,0,0,0,18,0,0,0,0,27,0,170,2290
15973,599000,GGG,2013J,0,0,10,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
15974,599007,FFF,2014J,1,3,17,40,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,68
15975,599009,GGG,2013J,0,82,298,518,72,98,0,0,0,0,0,0,0,0,0,0,111,15,0,0,95,1099
15976,599016,BBB,2013J,0,1,27,21,5,1,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,106
15977,599037,BBB,2013J,54,1195,444,44,192,191,0,0,0,0,0,0,0,0,0,0,91,9,2,0,1,2221
15978,599048,FFF,2014B,5,132,153,289,108,34,0,1,0,0,0,0,0,0,0,0,682,0,0,1,5,1400
15979,599049,DDD,2013J,66,839,503,453,455,106,0,0,0,215,0,0,0,17,0,0,0,0,2,0,222,2434
15980,599056,EEE,2014B,13,91,72,234,40,12,0,0,0,44,0,0,0,0,0,1,38,0,0,0,28,517
15981,599059,EEE,2014J,1,2,6,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,14
