ID,code_module,code_presentation,id_student,date_registration,date_unregistration
13439,DDD,2013B,418956,-99,
13440,DDD,2013B,419273,-88,
13441,DDD,2013B,420388,-53,
13442,DDD,2013B,421221,-74,-29
13443,DDD,2013B,422164,-46,
13444,DDD,2013B,422768,-25,
13445,DDD,2013B,423061,-67,
13446,DDD,2013B,423386,-72,223
13447,DDD,2013B,423474,-304,-99
13448,DDD,2013B,423757,-97,
13449,DDD,2013B,423876,-48,51
13450,DDD,2013B,424987,-11,
13451,DDD,2013B,425136,-94,
13452,DDD,2013B,426059,-43,219
13453,DDD,2013B,426094,-92,136
13454,DDD,2013B,426137,-23,19
13455,DDD,2013B,426701,-16,3
13456,DDD,2013B,426871,-66,
13457,DDD,2013B,428411,-107,-87
13458,DDD,2013B,429833,-61,
13459,DDD,2013B,430055,-30,-3
13460,DDD,2013B,430279,-68,38
13461,DDD,2013B,430516,-43,-3
13462,DDD,2013B,431005,-24,194
13463,DDD,2013B,432204,-23,27
13464,DDD,2013B,433151,-30,
13465,DDD,2013B,433386,-52,
13466,DDD,2013B,434767,-78,3
13467,DDD,2013B,434977,-44,
13468,DDD,2013B,435101,-44,
13469,DDD,2013B,435423,-25,
13470,DDD,2013B,435780,-46,90
13471,DDD,2013B,436554,-23,54
13472,DDD,2013B,437281,-30,
13473,DDD,2013B,437747,-68,-61
13474,DDD,2013B,438244,-90,
13475,DDD,2013B,438662,-78,
13476,DDD,2013B,439013,-8,
13477,DDD,2013B,439542,-23,
13478,DDD,2013B,440375,-72,
13479,DDD,2013B,440499,-50,
13480,DDD,2013B,440857,-106,86
13481,DDD,2013B,441113,-58,
13482,DDD,2013B,441132,-68,
13483,DDD,2013B,441201,-93,
13484,DDD,2013B,441302,-23,
13485,DDD,2013B,441389,-16,
13486,DDD,2013B,442131,-22,
13487,DDD,2013B,442545,-52,
13488,DDD,2013B,442865,-28,
13489,DDD,2013B,442886,-51,
13490,DDD,2013B,443055,-18,
13491,DDD,2013B,443215,-61,
13492,DDD,2013B,443297,-86,
13493,DDD,2013B,443500,-127,27
13494,DDD,2013B,443842,-24,
13495,DDD,2013B,444576,-27,
13496,DDD,2013B,444713,-272,53
13497,DDD,2013B,445134,-74,
13498,DDD,2013B,445573,-23,
13499,DDD,2013B,446814,-86,
13500,DDD,2013B,446836,-101,
13501,DDD,2013B,447242,-137,
13502,DDD,2013B,464236,-27,
13503,DDD,2013B,464596,-83,-17
13504,DDD,2013B,464615,,-116
13505,DDD,2013B,465068,-23,95
13506,DDD,2013B,465260,-42,
13507,DDD,2013B,465399,-34,37
13508,DDD,2013B,465727,-59,
13509,DDD,2013B,465764,-43,
13510,DDD,2013B,465843,-30,
13511,DDD,2013B,466158,-171,97
13512,DDD,2013B,466216,-187,
13513,DDD,2013B,466990,-15,
13514,DDD,2013B,467294,-22,
13515,DDD,2013B,467413,49,
13516,DDD,2013B,467822,-50,
13517,DDD,2013B,468672,-53,124
13518,DDD,2013B,468729,-99,111
13519,DDD,2013B,468808,-53,
13520,DDD,2013B,469016,-66,
13521,DDD,2013B,470119,-102,-8
13522,DDD,2013B,470637,-21,144
13523,DDD,2013B,470921,-106,
13524,DDD,2013B,471654,-61,
13525,DDD,2013B,471781,-15,45
13526,DDD,2013B,472060,-22,163
13527,DDD,2013B,472180,-22,
13528,DDD,2013B,472584,-140,
13529,DDD,2013B,472949,124,
13530,DDD,2013B,473008,-101,
13531,DDD,2013B,473640,-106,160
13532,DDD,2013B,473965,-92,
13533,DDD,2013B,474133,-53,
13534,DDD,2013B,474153,-48,108
13535,DDD,2013B,474451,-24,
13536,DDD,2013B,474464,-85,
13537,DDD,2013B,474633,-155,
13538,DDD,2013B,474740,-95,
13539,DDD,2013B,474966,-24,57
13540,DDD,2013B,475443,-53,123
13541,DDD,2013B,475480,-71,27
13542,DDD,2013B,475604,-77,-10
13543,DDD,2013B,475619,-24,223
13544,DDD,2013B,475883,-21,
13545,DDD,2013B,475897,-95,
13546,DDD,2013B,476041,-61,
13547,DDD,2013B,476093,-29,
13548,DDD,2013B,476637,-213,
13549,DDD,2013B,476910,-23,
13550,DDD,2013B,476964,-66,
13551,DDD,2013B,477160,-142,-137
13552,DDD,2013B,477451,-50,
13553,DDD,2013B,477517,-154,
13554,DDD,2013B,478213,-2,
13555,DDD,2013B,478346,-30,
13556,DDD,2013B,478744,-24,215
13557,DDD,2013B,479347,-25,27
13558,DDD,2013B,479607,-66,88
13559,DDD,2013B,480207,-109,
13560,DDD,2013B,480225,-28,
13561,DDD,2013B,480929,-23,
13562,DDD,2013B,480972,-22,
13563,DDD,2013B,481350,-68,
13564,DDD,2013B,481549,-34,
13565,DDD,2013B,482117,-59,
13566,DDD,2013B,482856,-23,
13567,DDD,2013B,483275,-162,
13568,DDD,2013B,483470,-25,
13569,DDD,2013B,483818,-55,
13570,DDD,2013B,483869,-16,
13571,DDD,2013B,484266,-176,124
13572,DDD,2013B,484754,-102,-3
13573,DDD,2013B,484816,-86,
13574,DDD,2013B,484999,-29,47
13575,DDD,2013B,485464,-46,
13576,DDD,2013B,485519,-142,18
13577,DDD,2013B,485532,-21,
13578,DDD,2013B,485766,-141,
13579,DDD,2013B,485943,-274,-271
13580,DDD,2013B,487247,-225,80
13581,DDD,2013B,487267,-28,34
13582,DDD,2013B,487711,-58,
13583,DDD,2013B,488694,-48,27
13584,DDD,2013B,489291,-18,
13585,DDD,2013B,489313,-80,73
13586,DDD,2013B,491106,-73,
13587,DDD,2013B,491108,-25,
13588,DDD,2013B,491693,-11,
13589,DDD,2013B,491757,-83,152
13590,DDD,2013B,491885,-22,-8
13591,DDD,2013B,491914,-53,
13592,DDD,2013B,492177,-119,
13593,DDD,2013B,492371,-72,
13594,DDD,2013B,492613,-36,
13595,DDD,2013B,492993,-59,
13596,DDD,2013B,493365,-116,27
13597,DDD,2013B,493984,-88,146
13598,DDD,2013B,494341,-43,
13599,DDD,2013B,494637,-28,
13600,DDD,2013B,494806,-144,
13601,DDD,2013B,494919,-164,
13602,DDD,2013B,495115,-153,95
13603,DDD,2013B,495298,-25,52
13604,DDD,2013B,495734,-8,
13605,DDD,2013B,495786,-53,
13606,DDD,2013B,496217,-58,
13607,DDD,2013B,496542,-179,143
13608,DDD,2013B,496564,-171,
13609,DDD,2013B,496601,-30,
13610,DDD,2013B,497405,-143,-4
13611,DDD,2013B,497475,-51,95
13612,DDD,2013B,497584,-65,27
13613,DDD,2013B,497898,-18,-16
13614,DDD,2013B,498320,-15,
13615,DDD,2013B,498363,5,226
13616,DDD,2013B,498432,-53,152
13617,DDD,2013B,498527,-80,
13618,DDD,2013B,498835,-92,
13619,DDD,2013B,499056,-27,
13620,DDD,2013B,499246,-66,
13621,DDD,2013B,499557,-22,
13622,DDD,2013B,500006,-34,
13623,DDD,2013B,500136,-151,
13624,DDD,2013B,500459,-53,
13625,DDD,2013B,500522,-27,139
13626,DDD,2013B,500766,-48,
13627,DDD,2013B,501158,-15,
13628,DDD,2013B,501960,-94,
13629,DDD,2013B,502136,-53,
13630,DDD,2013B,502554,-16,
13631,DDD,2013B,502697,-22,
13632,DDD,2013B,502736,4,
13633,DDD,2013B,502903,-34,27
13634,DDD,2013B,503086,-82,
13635,DDD,2013B,503100,2,109
13636,DDD,2013B,503120,-74,
13637,DDD,2013B,503170,-53,
13638,DDD,2013B,503368,-58,
13639,DDD,2013B,503497,-15,
13640,DDD,2013B,503731,-135,
13641,DDD,2013B,503926,-102,
13642,DDD,2013B,504246,-95,-5
13643,DDD,2013B,504602,-146,-4
13644,DDD,2013B,504819,-157,
13645,DDD,2013B,505311,-153,
13646,DDD,2013B,505579,-50,
13647,DDD,2013B,506056,-53,
13648,DDD,2013B,506767,-100,
13649,DDD,2013B,506785,-140,
13650,DDD,2013B,506829,-25,150
13651,DDD,2013B,507730,-9,
13652,DDD,2013B,508934,-98,
13653,DDD,2013B,509634,-52,151
13654,DDD,2013B,509680,-29,-1
13655,DDD,2013B,509873,-25,
13656,DDD,2013B,510195,-46,
13657,DDD,2013B,510530,-160,178
13658,DDD,2013B,511109,-114,
13659,DDD,2013B,511271,-1,
13660,DDD,2013B,511514,-16,27
13661,DDD,2013B,511544,-21,
13662,DDD,2013B,511569,-23,53
13663,DDD,2013B,511576,-27,
13664,DDD,2013B,511949,-29,
13665,DDD,2013B,511958,-22,16
13666,DDD,2013B,512080,-22,
13667,DDD,2013B,512404,-22,81
13668,DDD,2013B,512861,-68,
13669,DDD,2013B,513246,-30,119
13670,DDD,2013B,513396,-10,
13671,DDD,2013B,513687,-123,108
13672,DDD,2013B,513773,-93,
13673,DDD,2013B,513854,-98,
13674,DDD,2013B,514028,-23,30
13675,DDD,2013B,514218,-53,46
13676,DDD,2013B,514300,-53,
13677,DDD,2013B,514633,10,
13678,DDD,2013B,514773,-18,132
13679,DDD,2013B,515046,-85,
13680,DDD,2013B,515170,-25,
13681,DDD,2013B,515595,-61,
13682,DDD,2013B,515812,-80,-8
13683,DDD,2013B,515903,-61,
13684,DDD,2013B,515945,-23,
13685,DDD,2013B,516010,-77,
13686,DDD,2013B,516281,-10,
13687,DDD,2013B,516398,-142,
13688,DDD,2013B,516450,-24,
13689,DDD,2013B,516843,-16,219
13690,DDD,2013B,517646,-52,
13691,DDD,2013B,517726,-20,51
13692,DDD,2013B,518097,-66,
13693,DDD,2013B,518155,-21,216
13694,DDD,2013B,518349,-152,
13695,DDD,2013B,518436,-58,
13696,DDD,2013B,518451,-150,-10
13697,DDD,2013B,519094,-61,
13698,DDD,2013B,519102,-73,
13699,DDD,2013B,519491,-156,-3
13700,DDD,2013B,520026,-59,-31
13701,DDD,2013B,520092,-128,30
13702,DDD,2013B,520400,-28,
13703,DDD,2013B,520751,-36,75
13704,DDD,2013B,521160,-21,
13705,DDD,2013B,521404,-72,
13706,DDD,2013B,521709,-89,
13707,DDD,2013B,521742,-58,
13708,DDD,2013B,521755,-115,65
13709,DDD,2013B,522538,-80,63
13710,DDD,2013B,522572,-155,
13711,DDD,2013B,522654,-36,
13712,DDD,2013B,522739,-93,27
13713,DDD,2013B,522878,-86,215
13714,DDD,2013B,523392,-119,
13715,DDD,2013B,524020,-55,40
13716,DDD,2013B,524137,-58,163
13717,DDD,2013B,524160,-43,
13718,DDD,2013B,524175,-53,
13719,DDD,2013B,524261,-107,158
13720,DDD,2013B,524369,-50,
13721,DDD,2013B,524374,-20,37
13722,DDD,2013B,524378,-53,
13723,DDD,2013B,524396,-93,
13724,DDD,2013B,524731,-127,
13725,DDD,2013B,525066,-27,
13726,DDD,2013B,525128,-23,
13727,DDD,2013B,525749,-46,
13728,DDD,2013B,525762,-42,139
13729,DDD,2013B,525820,-132,
13730,DDD,2013B,525854,-18,
13731,DDD,2013B,526068,-30,
13732,DDD,2013B,526392,-30,
13733,DDD,2013B,526426,-130,82
13734,DDD,2013B,526699,-22,27
13735,DDD,2013B,527081,-66,11
13736,DDD,2013B,527306,-74,
13737,DDD,2013B,527323,-120,
13738,DDD,2013B,527403,-137,26
13739,DDD,2013B,527533,-66,51
13740,DDD,2013B,527619,-86,-71
13741,DDD,2013B,527747,-23,136
13742,DDD,2013B,527789,-123,
13743,DDD,2013B,527917,-52,
13744,DDD,2013B,528034,-21,
13745,DDD,2013B,528184,-34,
13746,DDD,2013B,528271,-134,97
13747,DDD,2013B,528420,-18,75
13748,DDD,2013B,528642,-119,23
13749,DDD,2013B,528846,-42,
13750,DDD,2013B,528923,-25,
13751,DDD,2013B,529025,-80,
13752,DDD,2013B,529078,-42,
13753,DDD,2013B,529384,-148,-30
13754,DDD,2013B,529404,-59,
13755,DDD,2013B,529525,-127,177
13756,DDD,2013B,529670,-120,-67
13757,DDD,2013B,529760,-82,
13758,DDD,2013B,529789,-87,
13759,DDD,2013B,529863,-102,
13760,DDD,2013B,529877,-53,27
13761,DDD,2013B,530137,-119,-18
13762,DDD,2013B,530234,-123,
13763,DDD,2013B,530748,-25,171
13764,DDD,2013B,530762,-88,173
13765,DDD,2013B,530901,-21,11
13766,DDD,2013B,531047,-25,
13767,DDD,2013B,531069,-52,96
13768,DDD,2013B,531075,-95,
13769,DDD,2013B,531202,-68,
13770,DDD,2013B,531340,-42,100
13771,DDD,2013B,531377,-29,
13772,DDD,2013B,531787,-90,
13773,DDD,2013B,531888,-94,47
13774,DDD,2013B,531924,-21,
13775,DDD,2013B,532067,-71,12
13776,DDD,2013B,532144,-23,-15
13777,DDD,2013B,532267,-44,226
13778,DDD,2013B,532491,-120,
13779,DDD,2013B,532565,-127,
13780,DDD,2013B,532648,-73,86
13781,DDD,2013B,532695,-93,
13782,DDD,2013B,532718,-107,
13783,DDD,2013B,532745,-22,
13784,DDD,2013B,532855,-118,
13785,DDD,2013B,532988,-30,
13786,DDD,2013B,533004,-90,
13787,DDD,2013B,533291,-29,
13788,DDD,2013B,533522,-36,
13789,DDD,2013B,533731,-18,
13790,DDD,2013B,533829,-85,31
13791,DDD,2013B,533877,-116,
13792,DDD,2013B,534203,-102,
13793,DDD,2013B,534219,-100,
13794,DDD,2013B,534349,-61,81
13795,DDD,2013B,534777,-24,27
13796,DDD,2013B,534910,-95,
13797,DDD,2013B,535169,-58,-15
13798,DDD,2013B,535215,-29,
13799,DDD,2013B,535424,-36,
13800,DDD,2013B,535463,-34,147
13801,DDD,2013B,535486,-85,41
13802,DDD,2013B,535620,-29,
13803,DDD,2013B,535707,-16,116
13804,DDD,2013B,535747,-107,26
13805,DDD,2013B,535789,-73,27
13806,DDD,2013B,535799,-22,
13807,DDD,2013B,535831,-92,
13808,DDD,2013B,535986,-11,
13809,DDD,2013B,536032,-107,
13810,DDD,2013B,536145,-72,37
13811,DDD,2013B,536170,-98,
13812,DDD,2013B,536210,-28,100
13813,DDD,2013B,536261,-96,
13814,DDD,2013B,536536,-93,
13815,DDD,2013B,536696,-67,
13816,DDD,2013B,536926,-93,
13817,DDD,2013B,536999,-89,110
13818,DDD,2013B,537138,-96,
13819,DDD,2013B,537139,-83,
13820,DDD,2013B,537452,-42,
13821,DDD,2013B,537603,-95,
13822,DDD,2013B,537621,-107,
13823,DDD,2013B,537622,-86,
13824,DDD,2013B,537652,-96,73
13825,DDD,2013B,537658,-116,
13826,DDD,2013B,537868,-68,
13827,DDD,2013B,537926,-53,
13828,DDD,2013B,538069,-77,146
13829,DDD,2013B,538131,-79,50
13830,DDD,2013B,538211,-74,
13831,DDD,2013B,538232,-89,96
13832,DDD,2013B,538251,-22,
13833,DDD,2013B,538611,-82,
13834,DDD,2013B,538701,-30,
13835,DDD,2013B,539035,-23,
13836,DDD,2013B,539043,-55,
13837,DDD,2013B,539066,-90,
13838,DDD,2013B,539142,-50,
13839,DDD,2013B,539186,-85,107
13840,DDD,2013B,539209,-48,
13841,DDD,2013B,539224,-100,-53
13842,DDD,2013B,539262,-87,49
13843,DDD,2013B,539302,-92,26
13844,DDD,2013B,539328,-101,
13845,DDD,2013B,539622,-73,
13846,DDD,2013B,539643,-68,
13847,DDD,2013B,540207,-18,
13848,DDD,2013B,540298,-48,
13849,DDD,2013B,540310,-36,
13850,DDD,2013B,540422,-59,24
13851,DDD,2013B,540530,-46,65
13852,DDD,2013B,540547,-66,
13853,DDD,2013B,540568,-24,82
13854,DDD,2013B,540592,-53,
13855,DDD,2013B,540605,-34,
13856,DDD,2013B,540686,-89,
13857,DDD,2013B,540694,-53,
13858,DDD,2013B,540758,-74,
13859,DDD,2013B,540759,-27,73
13860,DDD,2013B,540848,-25,
13861,DDD,2013B,540920,-52,103
13862,DDD,2013B,541202,-94,174
13863,DDD,2013B,541228,-82,
13864,DDD,2013B,541260,-88,
13865,DDD,2013B,541887,-55,74
13866,DDD,2013B,541977,-53,
13867,DDD,2013B,542036,-73,
13868,DDD,2013B,542049,-89,
13869,DDD,2013B,542054,-64,
13870,DDD,2013B,542205,-90,
13871,DDD,2013B,542293,-42,
13872,DDD,2013B,542372,-60,
13873,DDD,2013B,542394,-44,111
13874,DDD,2013B,542476,-68,179
13875,DDD,2013B,543060,-82,
13876,DDD,2013B,543202,-85,
13877,DDD,2013B,543231,-68,2
13878,DDD,2013B,543340,-86,
13879,DDD,2013B,543383,-78,9
13880,DDD,2013B,543386,-89,26
13881,DDD,2013B,543421,-48,27
13882,DDD,2013B,543446,-74,
13883,DDD,2013B,543459,-82,
13884,DDD,2013B,543482,-55,37
13885,DDD,2013B,543510,-46,
13886,DDD,2013B,543573,-22,
13887,DDD,2013B,543663,-55,40
13888,DDD,2013B,543683,-16,90
13889,DDD,2013B,543749,-34,
13890,DDD,2013B,543756,-89,
13891,DDD,2013B,543845,-76,-67
13892,DDD,2013B,543860,-36,
13893,DDD,2013B,543919,-100,
13894,DDD,2013B,544053,-55,
13895,DDD,2013B,544063,-76,
13896,DDD,2013B,544091,-46,
13897,DDD,2013B,544226,-92,
13898,DDD,2013B,544284,-77,
13899,DDD,2013B,544296,-34,86
13900,DDD,2013B,544307,-46,
13901,DDD,2013B,544352,-85,44
13902,DDD,2013B,544356,-46,39
13903,DDD,2013B,544367,-85,
13904,DDD,2013B,544467,-87,
13905,DDD,2013B,544556,-53,
13906,DDD,2013B,544603,-74,
13907,DDD,2013B,544649,-95,51
13908,DDD,2013B,544839,-90,
13909,DDD,2013B,544907,-85,
13910,DDD,2013B,544942,-79,44
13911,DDD,2013B,544943,-58,
13912,DDD,2013B,545083,-42,
13913,DDD,2013B,545115,-23,
13914,DDD,2013B,545118,-86,
13915,DDD,2013B,545201,-49,-11
13916,DDD,2013B,545245,-86,
13917,DDD,2013B,545387,10,
13918,DDD,2013B,545704,-59,
13919,DDD,2013B,545770,-98,74
13920,DDD,2013B,545993,-36,
13921,DDD,2013B,546000,-95,
13922,DDD,2013B,546054,-30,
13923,DDD,2013B,546074,-15,
13924,DDD,2013B,546089,-44,
13925,DDD,2013B,546191,-64,
13926,DDD,2013B,546221,-88,
13927,DDD,2013B,546293,-23,107
13928,DDD,2013B,546339,-15,76
13929,DDD,2013B,546403,-90,137
13930,DDD,2013B,546654,-83,-24
13931,DDD,2013B,546675,-3,
13932,DDD,2013B,546747,-73,-4
13933,DDD,2013B,546804,-77,
13934,DDD,2013B,546826,-66,
13935,DDD,2013B,546830,-78,
13936,DDD,2013B,546861,-48,27
13937,DDD,2013B,546862,-64,
13938,DDD,2013B,546953,-43,
13939,DDD,2013B,547252,-58,30
13940,DDD,2013B,547349,5,
13941,DDD,2013B,547445,-58,
13942,DDD,2013B,547486,-46,
13943,DDD,2013B,547522,-80,
13944,DDD,2013B,547629,-87,198
13945,DDD,2013B,547679,-18,
13946,DDD,2013B,547784,-16,207
13947,DDD,2013B,547787,-86,27
13948,DDD,2013B,547897,-71,-5
13949,DDD,2013B,547986,-58,
13950,DDD,2013B,548069,-78,
13951,DDD,2013B,548132,-73,40
13952,DDD,2013B,548173,-74,129
13953,DDD,2013B,548267,-72,
13954,DDD,2013B,548271,-29,
13955,DDD,2013B,548371,-83,
13956,DDD,2013B,548420,-23,11
13957,DDD,2013B,548473,-36,
13958,DDD,2013B,548535,-24,
13959,DDD,2013B,548602,-44,
13960,DDD,2013B,548650,-60,46
13961,DDD,2013B,548677,-59,
13962,DDD,2013B,548679,-28,
13963,DDD,2013B,548739,-60,51
13964,DDD,2013B,548773,-1,
13965,DDD,2013B,548797,-65,30
13966,DDD,2013B,548869,-79,
13967,DDD,2013B,548872,-25,75
13968,DDD,2013B,548959,-55,
13969,DDD,2013B,548993,-79,77
13970,DDD,2013B,548996,-77,
13971,DDD,2013B,549038,-36,
13972,DDD,2013B,549095,-78,
13973,DDD,2013B,549125,-79,
13974,DDD,2013B,549135,-77,
13975,DDD,2013B,549156,-78,-5
13976,DDD,2013B,549213,-65,136
13977,DDD,2013B,549283,-79,
13978,DDD,2013B,549334,-25,57
13979,DDD,2013B,549354,-46,
13980,DDD,2013B,549361,-65,173
13981,DDD,2013B,549424,-78,171
13982,DDD,2013B,549498,-55,
13983,DDD,2013B,549545,-58,
13984,DDD,2013B,549575,-50,16
13985,DDD,2013B,549684,-22,
13986,DDD,2013B,549690,-52,
13987,DDD,2013B,549698,-24,
13988,DDD,2013B,549710,-15,
13989,DDD,2013B,549731,-53,
13990,DDD,2013B,549783,-25,
13991,DDD,2013B,549795,-48,
13992,DDD,2013B,549872,-55,
13993,DDD,2013B,549897,-58,
13994,DDD,2013B,549913,-50,226
13995,DDD,2013B,549928,-67,223
13996,DDD,2013B,550064,-46,
13997,DDD,2013B,550092,-65,
13998,DDD,2013B,550142,-58,212
13999,DDD,2013B,550183,-67,54
14000,DDD,2013B,550205,-53,-47
14001,DDD,2013B,550348,-55,
14002,DDD,2013B,550371,-55,
14003,DDD,2013B,550521,-23,57
14004,DDD,2013B,550545,-42,
14005,DDD,2013B,550604,-16,
14006,DDD,2013B,550657,-52,24
14007,DDD,2013B,550711,-21,
14008,DDD,2013B,550725,-67,
14009,DDD,2013B,550762,-22,
14010,DDD,2013B,550865,-29,
14011,DDD,2013B,550893,-25,
14012,DDD,2013B,550974,-67,
14013,DDD,2013B,551169,-58,
14014,DDD,2013B,551183,-60,
14015,DDD,2013B,551334,-48,
14016,DDD,2013B,551375,-34,
14017,DDD,2013B,551478,-60,
14018,DDD,2013B,551550,-24,
14019,DDD,2013B,551573,-22,
14020,DDD,2013B,551666,-49,88
14021,DDD,2013B,551979,-28,
14022,DDD,2013B,552030,-36,57
14023,DDD,2013B,552114,-23,
14024,DDD,2013B,552166,-36,
14025,DDD,2013B,552255,-58,-2
14026,DDD,2013B,552327,-18,27
14027,DDD,2013B,552635,-44,
14028,DDD,2013B,552661,-59,
14029,DDD,2013B,552789,-46,
14030,DDD,2013B,552824,-50,
14031,DDD,2013B,552921,-22,
14032,DDD,2013B,552955,-25,
14033,DDD,2013B,552999,-55,108
14034,DDD,2013B,553253,-36,57
14035,DDD,2013B,553275,-36,
14036,DDD,2013B,553382,-49,
14037,DDD,2013B,553575,-29,
14038,DDD,2013B,553627,-28,27
14039,DDD,2013B,553864,-23,5
14040,DDD,2013B,553964,-36,
14041,DDD,2013B,554046,-52,27
14042,DDD,2013B,554161,-44,
14043,DDD,2013B,554174,-30,
14044,DDD,2013B,554193,-22,
14045,DDD,2013B,554205,-23,
14046,DDD,2013B,554245,-22,
14047,DDD,2013B,554295,-23,
14048,DDD,2013B,554300,-43,
14049,DDD,2013B,554446,-29,
14050,DDD,2013B,554484,-50,
14051,DDD,2013B,554574,-15,
14052,DDD,2013B,554587,-8,24
14053,DDD,2013B,554588,-34,219
14054,DDD,2013B,554691,-23,158
14055,DDD,2013B,554729,-46,-16
14056,DDD,2013B,554773,-46,
14057,DDD,2013B,554881,-46,
14058,DDD,2013B,554885,-34,
14059,DDD,2013B,554995,-29,
14060,DDD,2013B,555151,-28,27
14061,DDD,2013B,555297,-25,5
14062,DDD,2013B,555360,-36,
14063,DDD,2013B,555408,-46,
14064,DDD,2013B,555428,-42,
14065,DDD,2013B,555446,-46,220
14066,DDD,2013B,555497,-44,
14067,DDD,2013B,555740,-34,
14068,DDD,2013B,555765,-22,
14069,DDD,2013B,555772,-43,
14070,DDD,2013B,555830,-42,-26
14071,DDD,2013B,556030,-24,
14072,DDD,2013B,556082,-23,
14073,DDD,2013B,556093,-21,53
14074,DDD,2013B,556165,-29,
14075,DDD,2013B,556185,-36,
14076,DDD,2013B,556295,-21,
14077,DDD,2013B,556308,-23,224
14078,DDD,2013B,556337,-30,
14079,DDD,2013B,556354,-30,110
14080,DDD,2013B,556360,-22,39
14081,DDD,2013B,556362,-34,
14082,DDD,2013B,556369,-27,94
14083,DDD,2013B,556370,-34,
14084,DDD,2013B,556373,-15,
14085,DDD,2013B,556389,-30,
14086,DDD,2013B,556575,-30,
14087,DDD,2013B,556584,-16,
14088,DDD,2013B,556660,-15,
14089,DDD,2013B,556713,-24,27
14090,DDD,2013B,556721,-30,
14091,DDD,2013B,556739,-22,24
14092,DDD,2013B,556756,-30,
14093,DDD,2013B,556774,-25,
14094,DDD,2013B,556780,-23,
14095,DDD,2013B,556785,-22,
14096,DDD,2013B,556835,-30,
14097,DDD,2013B,556918,-16,
14098,DDD,2013B,556934,-29,
14099,DDD,2013B,557005,-22,
14100,DDD,2013B,557045,-29,
14101,DDD,2013B,557083,-23,-17
14102,DDD,2013B,557237,-15,
14103,DDD,2013B,557247,-15,213
14104,DDD,2013B,557358,-21,
14105,DDD,2013B,557432,-22,
14106,DDD,2013B,557467,-25,74
14107,DDD,2013B,557477,-22,
14108,DDD,2013B,557504,-28,37
14109,DDD,2013B,557694,-24,
14110,DDD,2013B,557706,-28,-2
14111,DDD,2013B,557742,-27,
14112,DDD,2013B,557751,-22,206
14113,DDD,2013B,557752,-25,174
14114,DDD,2013B,557764,-27,
14115,DDD,2013B,557826,-27,72
14116,DDD,2013B,557846,-23,
14117,DDD,2013B,557850,-28,
14118,DDD,2013B,557911,-27,
14119,DDD,2013B,557924,-25,
14120,DDD,2013B,558123,-24,17
14121,DDD,2013B,558134,-22,27
14122,DDD,2013B,558153,-25,
14123,DDD,2013B,558200,-25,
14124,DDD,2013B,558224,-25,
14125,DDD,2013B,558290,-24,
14126,DDD,2013B,558308,-25,65
14127,DDD,2013B,558317,-23,27
14128,DDD,2013B,558415,-25,
14129,DDD,2013B,558440,-24,
14130,DDD,2013B,558488,-16,
14131,DDD,2013B,558610,-15,158
14132,DDD,2013B,558626,-23,48
14133,DDD,2013B,558645,-22,
14134,DDD,2013B,558678,-25,
14135,DDD,2013B,558779,-24,
14136,DDD,2013B,558787,-16,
14137,DDD,2013B,558806,-15,
14138,DDD,2013B,558817,-22,-8
14139,DDD,2013B,558829,-15,
14140,DDD,2013B,558837,-24,
14141,DDD,2013B,558914,-24,
14142,DDD,2013B,558948,-22,
14143,DDD,2013B,558954,-15,-9
14144,DDD,2013B,559081,-22,
14145,DDD,2013B,559261,-23,27
14146,DDD,2013B,559282,-22,
14147,DDD,2013B,559293,-22,
14148,DDD,2013B,559410,-21,
14149,DDD,2013B,559420,-24,
14150,DDD,2013B,559459,-15,
14151,DDD,2013B,559469,-23,
14152,DDD,2013B,559474,-18,
14153,DDD,2013B,559612,-16,
14154,DDD,2013B,559672,-16,
14155,DDD,2013B,559706,-23,
14156,DDD,2013B,559823,-22,
14157,DDD,2013B,559826,-12,
14158,DDD,2013B,559838,-11,
14159,DDD,2013B,559903,-23,
14160,DDD,2013B,559930,-21,
14161,DDD,2013B,559950,-22,
14162,DDD,2013B,560024,-21,
14163,DDD,2013B,560114,-20,
14164,DDD,2013B,560127,-21,37
14165,DDD,2013B,560179,-16,
14166,DDD,2013B,560240,-16,
14167,DDD,2013B,560260,-20,
14168,DDD,2013B,560311,-18,
14169,DDD,2013B,560347,-22,
14170,DDD,2013B,560381,-18,
14171,DDD,2013B,560384,-15,12
14172,DDD,2013B,560391,-22,
14173,DDD,2013B,560444,-20,
14174,DDD,2013B,560743,-20,142
14175,DDD,2013B,561088,-8,194
14176,DDD,2013B,561734,-16,226
14177,DDD,2013B,561848,-15,226
14178,DDD,2013B,564465,-1,
14179,DDD,2013B,596620,167,193
14180,DDD,2013B,879295,-23,223
14181,DDD,2013B,907261,-113,
14182,DDD,2013B,925553,-254,107
14183,DDD,2013B,957467,-136,
14184,DDD,2013B,987203,-16,-1
14185,DDD,2013B,1018685,-34,
14186,DDD,2013B,1044992,-214,
14187,DDD,2013B,1060973,-98,-58
14188,DDD,2013B,1068316,-83,
14189,DDD,2013B,1073372,-65,57
14190,DDD,2013B,1095916,-71,
14191,DDD,2013B,1105628,-25,
14192,DDD,2013B,1107079,5,83
14193,DDD,2013B,1311171,-89,
14194,DDD,2013B,1347447,-25,
14195,DDD,2013B,1351739,-59,
14196,DDD,2013B,1384882,-23,
14197,DDD,2013B,1392016,-18,
